countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
MMR,Myanmar,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.497,
MMR,Myanmar,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,3724.313,
MMR,Myanmar,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,5620.491,
MMR,Myanmar,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,4668.942,
MMR,Myanmar,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.608,
MMR,Myanmar,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.599,
MMR,Myanmar,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.614,
MMR,Myanmar,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.473,
MMR,Myanmar,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,26.853,
MMR,Myanmar,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,17.556,
MMR,Myanmar,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,22.101,
MMR,Myanmar,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,66.61,
MMR,Myanmar,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,69.799,
MMR,Myanmar,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,63.572,
MMR,Myanmar,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,47.14,
MMR,Myanmar,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,76.45,
MMR,Myanmar,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,22.204,
MMR,Myanmar,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,6.223,
MMR,Myanmar,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,212.97,
MMR,Myanmar,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,6.377,
MMR,Myanmar,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,6.095,
MMR,Myanmar,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,6.731,
MMR,Myanmar,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.592,
MMR,Myanmar,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,11.568,
MMR,Myanmar,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,88.432,
MMR,Myanmar,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,38.508,
MMR,Myanmar,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,47.803,
MNE,Montenegro,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,10.89,
MNE,Montenegro,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,3.929,
MNE,Montenegro,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,11.047,
MNE,Montenegro,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,15.064,
MNE,Montenegro,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,15.304,
MNE,Montenegro,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,14.833,
MNE,Montenegro,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.967,
MNE,Montenegro,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.118,
MNE,Montenegro,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,16550.678,
MNE,Montenegro,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,27248.823,
MNE,Montenegro,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,21767.126,
MNE,Montenegro,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.841,
MNE,Montenegro,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.826,
MNE,Montenegro,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.854,
MNE,Montenegro,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.745,
MNE,Montenegro,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,7.815,
MNE,Montenegro,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,22.158,
MNE,Montenegro,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,3.169,
MNE,Montenegro,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,77.04,
MNE,Montenegro,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,80.219,
MNE,Montenegro,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,73.867,
MNE,Montenegro,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,49.91,
MNE,Montenegro,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,65.24,
MNE,Montenegro,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,11.415,
MNE,Montenegro,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,5.817,
MNE,Montenegro,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,12.462,
MNE,Montenegro,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,11.905,
MNE,Montenegro,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,13.057,
MNE,Montenegro,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,28.395,
MNE,Montenegro,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,71.605,
MNE,Montenegro,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,72.238,
MNE,Montenegro,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,84.856,
MNG,Mongolia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,31.077,
MNG,Mongolia,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,14.619,
MNG,Mongolia,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,13.737,
MNG,Mongolia,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,19.092,
MNG,Mongolia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,14.51,
MNG,Mongolia,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,15.285,
MNG,Mongolia,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,13.762,
MNG,Mongolia,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,1.041,
MNG,Mongolia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.311,
MNG,Mongolia,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,9240.256,
MNG,Mongolia,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,12930.8,
MNG,Mongolia,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,11073.973,
MNG,Mongolia,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.749,
MNG,Mongolia,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.763,
MNG,Mongolia,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.733,
MNG,Mongolia,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.646,
MNG,Mongolia,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,11.884,
MNG,Mongolia,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,19.193,
MNG,Mongolia,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,10.135,
MNG,Mongolia,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,71.822,
MNG,Mongolia,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,76.645,
MNG,Mongolia,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,67.254,
MNG,Mongolia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,55.94,
MNG,Mongolia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,70.72,
MNG,Mongolia,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,13.752,
MNG,Mongolia,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,26.795,
MNG,Mongolia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,39.707,
MNG,Mongolia,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,10.164,
MNG,Mongolia,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,10.684,
MNG,Mongolia,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,9.583,
MNG,Mongolia,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.606,
MNG,Mongolia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,17.333,
MNG,Mongolia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,82.667,
MNG,Mongolia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,76.389,
MNG,Mongolia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,68.052,
MOZ,Mozambique,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,168.855,
MOZ,Mozambique,MPI,Multidimensional Poverty Index,Standard of Living,assets,Assets (%),2019,6.203,Survey: IOF (2019/20)
MOZ,Mozambique,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.234,
MOZ,Mozambique,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,40.973,
MOZ,Mozambique,MPI,Multidimensional Poverty Index,Standard of Living,cooking_fuel,Cooking fuel (%),2019,9.201,Survey: IOF (2019/20)
MOZ,Mozambique,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,1.29,
MOZ,Mozambique,MPI,Multidimensional Poverty Index,Standard of Living,drinking_water,Drinking water (%),2019,6.742,Survey: IOF (2019/20)
MOZ,Mozambique,MPI,Multidimensional Poverty Index,Standard of Living,electricity,Electricity (%),2019,7.71,Survey: IOF (2019/20)
MOZ,Mozambique,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,10.604,
MOZ,Mozambique,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,10.175,
MOZ,Mozambique,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,11.034,
MOZ,Mozambique,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.917,
MOZ,Mozambique,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.495,
MOZ,Mozambique,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,1089.987,
MOZ,Mozambique,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,1447.016,
MOZ,Mozambique,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,1265.071,
MOZ,Mozambique,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.465,
MOZ,Mozambique,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.444,
MOZ,Mozambique,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.484,
MOZ,Mozambique,MPI,Multidimensional Poverty Index,Standard of Living,housing,Housing (%),2019,8.341,Survey: IOF (2019/20)
MOZ,Mozambique,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.269,
MOZ,Mozambique,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,36.395,
MOZ,Mozambique,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,56.872,
MOZ,Mozambique,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,29.651,
MOZ,Mozambique,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,61.166,
MOZ,Mozambique,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,63.92,
MOZ,Mozambique,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,58.312,
MOZ,Mozambique,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,70.52,
MOZ,Mozambique,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,77.57,
MOZ,Mozambique,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,42.151,
MOZ,Mozambique,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,3.427,
MOZ,Mozambique,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,149.919,
MOZ,Mozambique,MPI,Multidimensional Poverty Index,,mpi_rank,MPI Value (Range: 0 to 1),2019,0.372,Survey: IOF (2019/20)
MOZ,Mozambique,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,3.595,
MOZ,Mozambique,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,2.933,
MOZ,Mozambique,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,4.226,
MOZ,Mozambique,MPI,Multidimensional Poverty Index,Health,nutrition,Nutrition (%),2019,27.256,Survey: IOF (2019/20)
MOZ,Mozambique,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.459,
MOZ,Mozambique,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,41.2,
MOZ,Mozambique,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,58.8,
MOZ,Mozambique,MPI,Multidimensional Poverty Index,Standard of Living,sanitation,Sanitation (%),2019,8.2,Survey: IOF (2019/20)
MOZ,Mozambique,MPI,Multidimensional Poverty Index,Education,school_attendance,School attendance (%),2019,9.85,Survey: IOF (2019/20)
MOZ,Mozambique,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,15.451,
MOZ,Mozambique,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,23.337,
MOZ,Mozambique,MPI,Multidimensional Poverty Index,Education,years_of_schooling,Years of schooling (%),2019,16.495,Survey: IOF (2019/20)
MRT,Mauritania,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,79.489,
MRT,Mauritania,MPI,Multidimensional Poverty Index,Standard of Living,assets,Assets (%),2019,3.427,Survey: DHS (2019/21)
MRT,Mauritania,MPI,Multidimensional Poverty Index,Health,child_mortality,Child mortality (%),2019,2.706,Survey: DHS (2019/21)
MRT,Mauritania,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,0.861,
MRT,Mauritania,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,35.301,
MRT,Mauritania,MPI,Multidimensional Poverty Index,Standard of Living,cooking_fuel,Cooking fuel (%),2019,8.152,Survey: DHS (2019/21)
MRT,Mauritania,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,2.717,
