countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value
NIC,Nicaragua,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.763
NIC,Nicaragua,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,24.705
NIC,Nicaragua,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,3.11
NIC,Nicaragua,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,10.659
NIC,Nicaragua,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,10.72
NIC,Nicaragua,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,10.593
NIC,Nicaragua,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.965
NIC,Nicaragua,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.47
NIC,Nicaragua,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,3170.13
NIC,Nicaragua,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,5823.447
NIC,Nicaragua,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,4477.401
NIC,Nicaragua,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.611
NIC,Nicaragua,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.597
NIC,Nicaragua,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.619
NIC,Nicaragua,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.458
NIC,Nicaragua,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,28.426
NIC,Nicaragua,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,31.319
NIC,Nicaragua,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,14.37
NIC,Nicaragua,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,72.009
NIC,Nicaragua,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,75.128
NIC,Nicaragua,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,68.854
NIC,Nicaragua,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,55.19
NIC,Nicaragua,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,83.38
NIC,Nicaragua,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,25.041
NIC,Nicaragua,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,7.235
NIC,Nicaragua,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,97.847
NIC,Nicaragua,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,6
NIC,Nicaragua,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,6.17
NIC,Nicaragua,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,5.82
NIC,Nicaragua,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.592
NIC,Nicaragua,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,20.652
NIC,Nicaragua,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,79.348
NIC,Nicaragua,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,30.722
NIC,Nicaragua,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,29.988
NLD,Netherlands,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,5.174
NLD,Netherlands,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,10.974
NLD,Netherlands,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,7.307
NLD,Netherlands,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,17.775
NLD,Netherlands,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,17.015
NLD,Netherlands,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,17.048
NLD,Netherlands,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,16.985
NLD,Netherlands,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.953
NLD,Netherlands,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.052
NLD,Netherlands,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,36150.884
NLD,Netherlands,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,67302.432
NLD,Netherlands,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,51571.063
NLD,Netherlands,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.917
NLD,Netherlands,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.892
NLD,Netherlands,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.936
NLD,Netherlands,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.848
NLD,Netherlands,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,4.091
NLD,Netherlands,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,14.129
NLD,Netherlands,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,3.702
NLD,Netherlands,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,80.819
NLD,Netherlands,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,82.715
NLD,Netherlands,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,78.776
NLD,Netherlands,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,58.7
NLD,Netherlands,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,71.16
NLD,Netherlands,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,7.525
NLD,Netherlands,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,29.795
NLD,Netherlands,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,6.268
NLD,Netherlands,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,11.983
NLD,Netherlands,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,11.627
NLD,Netherlands,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,12.356
NLD,Netherlands,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.754
NLD,Netherlands,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,38.667
NLD,Netherlands,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,61.333
NLD,Netherlands,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,87.754
NLD,Netherlands,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,91.367
NOR,Norway,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,8.388
NOR,Norway,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,9.338
NOR,Norway,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,5.634
NOR,Norway,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,18.657
NOR,Norway,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,17.528
NOR,Norway,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,18.223
NOR,Norway,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,16.861
NOR,Norway,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.991
NOR,Norway,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.07
NOR,Norway,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,51948.784
NOR,Norway,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,72854.847
NOR,Norway,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,62398.224
NOR,Norway,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.938
NOR,Norway,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.932
NOR,Norway,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.941
NOR,Norway,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.885
NOR,Norway,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,1.858
NOR,Norway,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,11.729
NOR,Norway,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,3.315
NOR,Norway,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,81.04
NOR,Norway,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,83.156
NOR,Norway,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,78.846
NOR,Norway,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,68.64
NOR,Norway,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,74.87
NOR,Norway,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,5.65
NOR,Norway,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,35.469
NOR,Norway,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,4.021
NOR,Norway,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,12.55
NOR,Norway,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,12.583
NOR,Norway,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,12.515
NOR,Norway,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.763
NOR,Norway,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,39.645
NOR,Norway,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,60.355
NOR,Norway,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,99.7
NOR,Norway,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,99.708
NPL,Nepal,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,78.3
NPL,Nepal,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.178
NPL,Nepal,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,1.473
NPL,Nepal,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,11.888
NPL,Nepal,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,11.816
NPL,Nepal,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,11.982
NPL,Nepal,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.899
NPL,Nepal,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.527
NPL,Nepal,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,2340.445
NPL,Nepal,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,3081.13
NPL,Nepal,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,2702.042
NPL,Nepal,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.543
NPL,Nepal,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.514
NPL,Nepal,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.572
NPL,Nepal,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,42.5
NPL,Nepal,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,22.229
NPL,Nepal,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,66.814
NPL,Nepal,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,68.566
NPL,Nepal,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,65.093
NPL,Nepal,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,78.76
NPL,Nepal,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,86.88
NPL,Nepal,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,3.973
NPL,Nepal,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,349.205
NPL,Nepal,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,3.455
NPL,Nepal,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,2.25
NPL,Nepal,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,4.855
NPL,Nepal,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.535
NPL,Nepal,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,33.165
NPL,Nepal,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,66.835
NPL,Nepal,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,16.718
NPL,Nepal,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,37.259
NRU,Nauru,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,77.586
NRU,Nauru,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,4.293
NRU,Nauru,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,9.408
NRU,Nauru,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,10.001
NRU,Nauru,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,8.871
NRU,Nauru,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.974
NRU,Nauru,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,3422.728
NRU,Nauru,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,6531.929
NRU,Nauru,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,5007.766
NRU,Nauru,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.559
NRU,Nauru,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.551
NRU,Nauru,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.565
NRU,Nauru,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,19.738
NRU,Nauru,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,59.64
NRU,Nauru,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,63.491
NRU,Nauru,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,56.494
NRU,Nauru,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,51.54
NRU,Nauru,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,79.79
